Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_MENDOZA,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TUCUMAN
2024-08-09,16,0 days 00:08:55.250000,0 days 02:18:08.375000,0 days 02:33:47.875000,1.0,2.0,0.0,4,0,4,6,10,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-08-10,9,0 days 00:04:50.111111111,0 days 04:50:20.444444444,0 days 05:21:54.111111111,0.0,3.0,0.0,2,0,4,7,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-08-11,20,0 days 00:37:14.100000,0 days 01:58:43.900000,0 days 03:07:32.050000,0.0,1.0,0.0,6,0,3,10,10,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,30,0 days 00:21:19.200000,0 days 02:40:13.700000,0 days 03:09:31.400000,9.0,1.0,0.0,13,0,7,20,10,1,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0
2024-08-13,19,0 days 00:08:29.894736842,0 days 01:28:07.578947368,0 days 02:17:44.789473684,2.0,4.0,0.0,2,0,6,11,8,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,18,0 days 00:13:00.388888888,0 days 02:44:17.166666666,0 days 03:18:50.666666666,2.0,3.0,0.0,3,0,6,12,6,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,24,0 days 00:39:13.583333333,0 days 02:20:41.041666666,0 days 03:04:43.416666666,4.0,1.0,0.0,4,0,7,15,9,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-08-16,21,0 days 00:07:25.761904761,0 days 01:37:28.142857142,0 days 02:49:10.619047619,0.0,2.0,0.0,7,0,7,16,5,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-08-17,14,0 days 01:06:19,0 days 02:26:51,0 days 03:35:49.428571428,0.0,0.0,0.0,4,0,5,7,7,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-08-18,22,0 days 00:24:39,0 days 01:06:50.272727272,0 days 02:24:35.909090909,1.0,1.0,0.0,7,0,7,12,10,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-08-19,39,0 days 00:48:01.794871794,0 days 03:04:04.102564102,0 days 03:27:55.589743589,4.0,8.0,0.0,8,0,10,21,18,1,1,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,0,0,0,0
2024-08-20,18,0 days 00:11:41.888888888,0 days 02:29:24.166666666,0 days 02:48:50.055555555,0.0,0.0,0.0,5,0,2,12,6,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,44,0 days 00:29:01.340909090,0 days 03:28:42.909090909,0 days 03:17:42.886363636,2.0,11.0,0.0,12,0,15,28,16,0,3,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,24,0 days 00:27:00.250000,0 days 02:35:29.583333333,0 days 03:05:27.416666666,2.0,2.0,0.0,4,0,8,13,11,2,3,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,16,0 days 00:09:26.375000,0 days 03:05:39.812500,0 days 03:22:52.375000,0.0,2.0,0.0,6,0,4,7,9,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-08-24,14,0 days 00:08:57.500000,0 days 02:08:32.285714285,0 days 02:19:46.500000,0.0,0.0,0.0,3,0,9,9,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-08-25,21,0 days 00:05:30.142857142,0 days 02:31:53.285714285,0 days 02:57:33.142857142,0.0,2.0,0.0,5,0,5,11,10,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,35,0 days 00:24:21.342857142,0 days 02:32:14.628571428,0 days 03:04:03.571428571,4.0,0.0,0.0,3,0,14,19,16,0,1,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,43,0 days 00:26:10.837209302,0 days 03:16:34.162790697,0 days 03:57:02.139534883,2.0,4.0,0.0,10,0,12,22,21,0,5,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,30,0 days 00:20:02.333333333,0 days 02:48:09.433333333,0 days 03:16:59.733333333,3.0,1.0,0.0,6,0,15,16,14,1,3,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0
2024-08-29,21,0 days 00:20:02.857142857,0 days 02:36:59.095238095,0 days 03:02:47.952380952,5.0,10.0,0.0,8,0,2,13,8,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,22,0 days 00:14:09.500000,0 days 03:46:39.090909090,0 days 03:29:37.045454545,1.0,8.0,0.0,6,0,7,17,5,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-08-31,23,0 days 00:08:09.043478260,0 days 02:44:39.739130434,0 days 02:59:29.869565217,2.0,0.0,0.0,6,0,9,14,9,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-09-01,18,0 days 01:00:38.222222222,0 days 01:20:59.277777777,0 days 02:37:25.444444444,0.0,0.0,0.0,5,0,7,7,11,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-09-02,30,0 days 00:30:03.500000,0 days 02:25:16.400000,0 days 02:58:53,2.0,2.0,0.0,11,0,6,18,12,0,1,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0
2024-09-03,28,0 days 00:56:41.821428571,0 days 02:28:34.785714285,0 days 03:32:40.892857142,5.0,4.0,0.0,6,0,8,21,7,0,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-09-04,30,0 days 00:17:22.733333333,0 days 02:48:00.766666666,0 days 02:56:09.433333333,5.0,5.0,0.0,9,0,7,18,12,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0
2024-09-05,29,0 days 00:25:56,0 days 03:16:04.896551724,0 days 04:03:33.551724137,1.0,8.0,0.0,6,0,8,21,8,0,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-09-06,22,0 days 00:08:30.681818181,0 days 03:20:49.590909090,0 days 03:33:52.590909090,2.0,4.0,0.0,9,0,4,12,9,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-09-07,15,0 days 00:04:14.800000,0 days 02:59:21.066666666,0 days 03:05:43.666666666,0.0,2.0,0.0,4,0,6,10,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-08,15,0 days 01:26:44.066666666,0 days 01:36:46.200000,0 days 03:19:18.800000,2.0,2.0,0.0,2,0,4,8,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-09,33,0 days 00:45:53.454545454,0 days 02:27:17.606060606,0 days 04:15:53.303030303,2.0,1.0,0.0,8,0,13,21,12,0,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0
2024-09-10,18,0 days 00:48:39.944444444,0 days 02:13:17.555555555,0 days 03:59:34.500000,2.0,2.0,0.0,7,0,5,10,8,1,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-09-11,14,0 days 00:18:52.071428571,0 days 01:56:54.214285714,0 days 02:12:52.357142857,0.0,0.0,0.0,3,0,3,7,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-12,25,0 days 00:36:49.520000,0 days 03:04:18.400000,0 days 04:06:52.120000,3.0,4.0,0.0,6,0,4,10,15,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-09-13,23,0 days 00:11:34.086956521,0 days 02:15:33.869565217,0 days 04:38:10.043478260,1.0,3.0,0.0,4,0,4,15,8,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-09-14,12,0 days 00:11:02.500000,0 days 01:28:54.916666666,0 days 02:54:16.166666666,0.0,0.0,0.0,4,0,4,8,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-15,11,0 days 00:16:21.363636363,0 days 02:18:20.818181818,0 days 02:36:18.727272727,0.0,0.0,0.0,2,0,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-16,34,0 days 00:27:09.911764705,0 days 02:59:04.588235294,0 days 03:28:54.205882352,9.0,7.0,0.0,7,0,7,23,11,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-09-17,25,0 days 00:19:44,0 days 03:02:24.360000,0 days 03:09:21.160000,2.0,6.0,0.0,5,0,7,11,14,1,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,21,0 days 00:10:19.761904761,0 days 01:35:15.904761904,0 days 01:50:01.095238095,3.0,0.0,0.0,5,0,5,13,8,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-19,16,0 days 00:09:07.812500,0 days 03:29:55.562500,0 days 03:07:00.187500,1.0,5.0,0.0,5,0,6,9,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-09-20,16,0 days 00:17:01.562500,0 days 01:43:41.937500,0 days 02:05:32.437500,0.0,0.0,0.0,4,0,8,5,11,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-09-21,9,0 days 00:04:55.888888888,0 days 02:03:49.111111111,0 days 02:11:02.444444444,1.0,0.0,0.0,4,0,1,7,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-09-22,15,0 days 00:42:17.200000,0 days 01:23:56.333333333,0 days 03:28:15.066666666,0.0,2.0,0.0,5,0,4,8,7,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-09-23,34,0 days 00:34:28.411764705,0 days 03:12:37,0 days 03:18:58.500000,1.0,8.0,0.0,10,0,8,21,13,0,1,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0
2024-09-24,25,0 days 00:25:54.760000,0 days 01:29:45.600000,0 days 02:24:28.480000,2.0,8.0,0.0,6,0,8,16,9,0,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-09-25,31,0 days 00:07:02.387096774,0 days 02:27:53.483870967,0 days 02:38:54.354838709,8.0,1.0,0.0,10,0,9,17,14,0,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-09-26,25,0 days 00:39:22.080000,0 days 02:23:30.360000,0 days 03:05:02.880000,1.0,0.0,0.0,2,0,5,17,8,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-09-27,15,0 days 00:29:49.466666666,0 days 02:37:25.266666666,0 days 03:10:21.800000,1.0,3.0,0.0,3,0,6,9,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-09-28,19,0 days 00:20:55.631578947,0 days 01:43:55.736842105,0 days 02:07:01.315789473,0.0,0.0,0.0,5,0,3,8,11,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-09-29,14,0 days 01:19:32.357142857,0 days 02:43:06.428571428,0 days 04:03:37.928571428,0.0,0.0,0.0,1,0,2,13,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,16,0 days 01:35:50.250000,0 days 02:52:10.125000,0 days 02:00:25.250000,1.0,4.0,0.0,3,0,2,5,11,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,21,0 days 00:40:37,0 days 02:37:12.809523809,0 days 03:20:34.238095238,4.0,7.0,0.0,5,0,4,14,7,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-10-02,24,0 days 00:09:09.291666666,0 days 03:33:20.083333333,0 days 03:44:57.333333333,2.0,6.0,0.0,11,0,4,15,9,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,20,0 days 01:03:09.600000,0 days 02:03:55.400000,0 days 03:06:40.700000,1.0,2.0,0.0,9,0,3,14,6,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-04,18,0 days 00:26:18.333333333,0 days 02:46:42.277777777,0 days 03:15:35.500000,2.0,1.0,0.0,8,0,6,10,8,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,11,0 days 00:06:23.636363636,0 days 01:45:45.272727272,0 days 01:53:26.181818181,0.0,0.0,0.0,4,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,18,0 days 01:33:10.333333333,0 days 02:26:12.111111111,0 days 02:15:39.666666666,0.0,1.0,0.0,8,0,4,11,7,2,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,23,0 days 00:26:29.043478260,0 days 02:40:28.173913043,0 days 03:05:21.260869565,3.0,2.0,0.0,10,0,4,13,10,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,19,0 days 00:43:31.526315789,0 days 01:27:39.789473684,0 days 03:08:12.421052631,3.0,2.0,0.0,7,0,6,11,8,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,21,0 days 00:09:52.857142857,0 days 01:53:35.238095238,0 days 02:37:26.904761904,2.0,3.0,0.0,7,0,6,16,5,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,17,0 days 00:28:37.058823529,0 days 01:36:32.764705882,0 days 03:36:56.235294117,4.0,4.0,0.0,3,0,7,8,9,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,14,0 days 00:06:31.571428571,0 days 02:16:36.071428571,0 days 01:32:02.500000,0.0,2.0,0.0,7,0,2,6,8,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,6,0 days 00:02:44.833333333,0 days 01:16:11.166666666,0 days 02:06:12.666666666,0.0,1.0,0.0,1,0,2,4,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-13,16,0 days 00:07:51.875000,0 days 01:20:42.750000,0 days 01:29:39.937500,2.0,0.0,0.0,6,0,5,11,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-10-14,32,0 days 00:22:53.687500,0 days 01:48:54.218750,0 days 02:14:44.843750,9.0,4.0,0.0,13,0,2,22,10,0,1,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,28,0 days 00:46:57.892857142,0 days 02:39:42.392857142,0 days 03:30:20.464285714,2.0,6.0,0.0,2,0,10,21,7,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,16,0 days 00:07:54.812500,0 days 02:06:11.687500,0 days 02:19:52.125000,2.0,1.0,0.0,5,0,4,13,3,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,21,0 days 00:10:25.238095238,0 days 02:37:16.952380952,0 days 02:56:00,3.0,2.0,0.0,5,0,3,15,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,15,0 days 00:39:34.466666666,0 days 02:52:46.400000,0 days 03:36:02,0.0,2.0,0.0,7,0,3,11,4,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,9,0 days 00:19:58.666666666,0 days 01:44:22.777777777,0 days 02:06:16.222222222,0.0,1.0,0.0,5,0,2,6,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,8,0 days 00:05:17.250000,0 days 01:47:46.500000,0 days 02:42:59.375000,1.0,0.0,0.0,4,0,2,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,21,0 days 00:44:26.666666666,0 days 02:12:05.142857142,0 days 03:02:49.238095238,6.0,5.0,0.0,8,0,6,17,4,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,16,0 days 00:15:38.750000,0 days 02:59:56.687500,0 days 03:22:32.812500,1.0,3.0,0.0,7,0,2,13,3,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,13,0 days 00:07:47,0 days 03:01:29.538461538,0 days 03:13:04.615384615,0.0,1.0,0.0,6,0,2,11,2,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,11,0 days 00:21:00.727272727,0 days 02:20:46.909090909,0 days 02:45:34.090909090,2.0,0.0,0.0,3,0,2,7,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,13,0 days 00:19:24.153846153,0 days 02:45:37.230769230,0 days 02:05:20.076923076,1.0,1.0,0.0,9,0,1,7,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,10,0 days 00:11:25.400000,0 days 01:21:18.500000,0 days 01:34:01.900000,0.0,0.0,0.0,1,0,6,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,7,0 days 00:37:14.285714285,0 days 03:25:27.857142857,0 days 04:04:58.571428571,2.0,0.0,0.0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,21,0 days 00:47:47.952380952,0 days 03:10:56.761904761,0 days 03:48:20.666666666,5.0,5.0,0.0,7,0,5,11,10,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,17,0 days 00:46:42,0 days 02:15:52.764705882,0 days 03:05:40.941176470,3.0,2.0,0.0,4,0,2,9,8,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,14,0 days 00:12:51.500000,0 days 02:46:56.071428571,0 days 03:00:49.714285714,3.0,5.0,0.0,3,0,4,8,6,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-31,13,0 days 00:24:07.615384615,0 days 01:57:41,0 days 02:26:22.538461538,3.0,1.0,0.0,5,0,3,10,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,12,0 days 00:20:31.833333333,0 days 01:35:27.500000,0 days 01:58:22.166666666,1.0,3.0,0.0,1,0,3,7,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,6,0 days 00:06:24.333333333,0 days 01:42:16.166666666,0 days 01:50:57.500000,0.0,0.0,0.0,5,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-03,8,0 days 00:19:29.125000,0 days 01:48:11,0 days 02:08:50.125000,0.0,1.0,0.0,6,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,11,0 days 00:10:47.818181818,0 days 01:19:29.272727272,0 days 01:52:57.636363636,1.0,0.0,0.0,3,0,2,6,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,8,0 days 00:16:58.375000,0 days 01:32:47.250000,0 days 02:44:44.500000,2.0,0.0,0.0,3,0,1,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,18,0 days 00:23:52.777777777,0 days 01:16:52.166666666,0 days 02:59:26,5.0,1.0,0.0,2,0,5,10,8,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-07,20,0 days 00:53:55.650000,0 days 01:15:17.250000,0 days 03:08:42.700000,0.0,1.0,0.0,7,0,7,13,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,10,0 days 00:21:09.700000,0 days 00:54:26.600000,0 days 02:21:15.600000,1.0,0.0,0.0,3,0,1,8,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-09,6,0 days 00:18:59.500000,0 days 01:28:59.833333333,0 days 01:53:57,1.0,2.0,0.0,2,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-10,10,0 days 02:02:21.700000,0 days 02:50:49.200000,0 days 02:23:27.300000,0.0,0.0,0.0,1,0,2,7,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,10,0 days 00:26:40.300000,0 days 02:37:48.300000,0 days 03:12:35.800000,0.0,0.0,0.0,3,0,1,3,7,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,15,0 days 00:20:44.333333333,0 days 02:09:01.933333333,0 days 02:42:33.533333333,2.0,1.0,0.0,2,0,6,10,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-13,13,0 days 00:06:13.923076923,0 days 02:02:44,0 days 02:10:28.615384615,0.0,0.0,0.0,2,0,2,8,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-14,9,0 days 00:07:35.333333333,0 days 01:17:27,0 days 01:30:19.555555555,1.0,0.0,0.0,2,0,2,6,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-15,12,0 days 00:20:15.666666666,0 days 02:01:56.083333333,0 days 02:28:54.416666666,2.0,1.0,0.0,4,0,4,4,8,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-16,7,0 days 00:14:10.142857142,0 days 03:01:32.857142857,0 days 03:19:35.285714285,0.0,0.0,0.0,5,0,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
