Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CHUBUT,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-FORMOSA,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA PAMPA,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-NEUQUEN,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA CRUZ,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CHUBUT,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_FORMOSA,Provincia_JUJUY,Provincia_LA PAMPA,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_NEUQUEN,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA CRUZ,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN
2024-07-03,74,0 days 00:11:48.283783783,0 days 00:48:55.567567567,0 days 01:03:19.500000,1.0,5.0,0.0,11,0,17,43,31,4,10,13,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-04,72,0 days 00:05:37.319444444,0 days 00:38:12.208333333,0 days 00:45:54.486111111,3.0,2.0,0.0,13,0,14,48,24,1,7,12,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-05,58,0 days 00:09:34.534482758,0 days 00:39:58.120689655,0 days 00:57:22.793103448,0.0,1.0,0.0,10,0,11,34,24,1,2,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-06,44,0 days 00:05:08.750000,0 days 00:28:55.386363636,0 days 00:35:54.840909090,1.0,0.0,0.0,8,0,13,22,22,1,3,4,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-07,67,0 days 00:15:28.298507462,0 days 00:39:57.925373134,0 days 00:58:52.223880597,3.0,0.0,0.0,11,0,24,36,31,2,3,11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-07-08,58,0 days 00:06:28.155172413,0 days 00:44:18.137931034,0 days 00:53:33.379310344,3.0,0.0,0.0,9,0,19,40,18,2,1,13,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-09,44,0 days 00:04:06.704545454,0 days 00:45:23.363636363,0 days 00:52:04.454545454,0.0,2.0,0.0,9,0,9,33,11,0,4,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-10,112,0 days 00:22:47.562500,0 days 00:52:34.169642857,0 days 01:18:37.776785714,3.0,7.0,0.0,12,0,29,65,47,2,9,18,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-11,94,0 days 00:19:46.244680851,0 days 00:51:10.904255319,0 days 01:13:54.180851063,2.0,7.0,0.0,12,0,25,60,34,7,6,14,15,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-12,76,0 days 00:14:30.486842105,0 days 00:57:50.565789473,0 days 01:14:23.052631578,1.0,5.0,0.0,13,0,16,52,24,1,3,12,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-13,51,0 days 00:06:36.156862745,0 days 00:29:33.686274509,0 days 00:39:01.431372549,4.0,1.0,0.0,11,0,12,34,17,2,0,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-14,47,0 days 00:04:01.978723404,0 days 00:25:11.191489361,0 days 00:38:02.425531914,1.0,0.0,0.0,11,0,12,34,13,0,1,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-15,85,0 days 00:11:09.070588235,0 days 00:26:36.200000,0 days 00:51:57.823529411,3.0,2.0,0.0,13,0,8,53,32,4,6,13,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-07-16,73,0 days 00:05:11.150684931,0 days 00:18:30.808219178,0 days 00:33:57.863013698,3.0,2.0,0.0,4,0,8,43,30,2,2,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-17,71,0 days 00:11:35.816901408,0 days 00:32:06.957746478,0 days 00:54:08.873239436,4.0,3.0,0.0,13,0,8,39,32,4,5,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18,61,0 days 00:05:53.901639344,0 days 00:29:34.393442622,0 days 00:41:36.032786885,5.0,0.0,0.0,6,0,6,35,26,1,4,10,9,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-19,58,0 days 00:10:15.793103448,0 days 00:27:47.051724137,0 days 00:56:46.413793103,1.0,4.0,0.0,8,0,6,36,22,1,5,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-20,55,0 days 00:05:33.109090909,0 days 00:34:12.127272727,0 days 00:42:59.018181818,0.0,2.0,0.0,9,0,9,35,20,2,3,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-07-21,43,0 days 00:09:46.697674418,0 days 00:38:00.697674418,0 days 00:51:18.744186046,3.0,2.0,0.0,9,0,8,29,14,0,4,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-22,78,0 days 00:16:41.461538461,0 days 00:37:13.666666666,0 days 00:56:24.294871794,2.0,2.0,0.0,13,0,6,53,25,1,4,12,7,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23,72,0 days 00:11:33.138888888,0 days 00:35:06.972222222,0 days 00:52:04.305555555,1.0,2.0,0.0,7,0,10,41,31,3,2,14,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24,62,0 days 00:12:50.661290322,0 days 00:41:06.290322580,0 days 00:55:35.548387096,2.0,4.0,0.0,13,0,7,42,20,1,3,13,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25,64,0 days 00:10:21.812500,0 days 00:36:55.515625,0 days 00:49:45.203125,3.0,7.0,0.0,7,0,6,44,20,1,2,13,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-26,58,0 days 00:24:02.482758620,0 days 00:56:06.448275862,0 days 01:26:43.327586206,0.0,3.0,0.0,8,0,8,37,21,3,5,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-27,40,0 days 00:04:08.225000,0 days 00:30:30.750000,0 days 00:36:53.375000,1.0,0.0,0.0,9,0,6,27,13,0,1,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-28,66,0 days 00:10:51.606060606,0 days 00:37:43.454545454,0 days 00:51:16.242424242,2.0,2.0,0.0,11,0,9,46,20,0,1,11,7,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-29,97,0 days 00:09:14.762886597,0 days 00:37:06.680412371,0 days 00:53:41.546391752,3.0,7.0,0.0,10,0,18,61,36,1,7,16,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30,78,0 days 00:15:20.692307692,0 days 00:40:57.230769230,0 days 01:04:14.551282051,2.0,6.0,0.0,7,0,16,42,36,2,6,5,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,99,0 days 00:20:40.444444444,0 days 00:57:46.151515151,0 days 01:20:50.242424242,2.0,6.0,0.0,12,0,15,59,40,0,12,14,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,73,0 days 00:04:23.602739726,0 days 00:34:52.123287671,0 days 00:40:10.863013698,6.0,5.0,0.0,7,0,14,42,31,1,5,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,59,0 days 00:10:43.440677966,0 days 00:49:21.762711864,0 days 01:00:24.338983050,0.0,1.0,0.0,10,0,13,35,24,0,8,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-03,51,0 days 00:25:10.666666666,0 days 00:34:26.745098039,0 days 01:01:37.843137254,1.0,4.0,0.0,12,0,13,34,17,5,2,5,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024-08-04,52,0 days 00:05:25.134615384,0 days 00:35:51,0 days 00:48:39.269230769,0.0,0.0,0.0,17,0,9,31,21,1,2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,97,0 days 00:10:25.814432989,0 days 00:46:06.742268041,0 days 01:00:59.278350515,6.0,0.0,0.0,8,1,24,48,49,4,9,19,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06,68,0 days 00:08:10.735294117,0 days 00:45:57.985294117,0 days 00:56:48.735294117,6.0,1.0,0.0,5,0,14,41,27,4,5,11,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,78,0 days 00:20:48.358974358,0 days 01:11:14.923076923,0 days 01:34:06.884615384,4.0,3.0,0.0,7,0,15,41,37,0,8,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-08,75,0 days 00:12:55.666666666,0 days 00:55:17.306666666,0 days 01:10:33.613333333,0.0,1.0,0.0,15,1,9,42,33,2,8,12,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-09,74,0 days 00:09:59.094594594,0 days 01:04:00.162162162,0 days 01:16:21.743243243,3.0,8.0,0.0,7,0,13,35,39,1,5,12,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-10,45,0 days 00:11:14.088888888,0 days 00:29:06.688888888,0 days 00:43:25.688888888,3.0,2.0,0.0,6,0,11,34,11,0,2,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-11,61,0 days 00:09:01.491803278,0 days 00:31:43.426229508,0 days 00:56:07.754098360,2.0,1.0,0.0,16,0,10,27,34,0,5,14,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,100,0 days 00:10:42.310000,0 days 00:38:59.600000,0 days 00:56:21.720000,3.0,1.0,0.0,14,0,16,55,45,2,17,18,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13,110,0 days 00:18:43.163636363,0 days 00:33:44.936363636,0 days 00:58:10.390909090,3.0,9.0,0.0,12,2,28,72,38,2,7,19,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,94,0 days 00:19:53.393617021,0 days 00:38:29.989361702,0 days 01:12:07.744680851,1.0,7.0,0.0,10,0,20,64,30,1,1,13,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,100,0 days 00:17:49.320000,0 days 00:37:55.280000,0 days 00:59:06.530000,11.0,4.0,0.0,11,0,27,58,42,3,3,15,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-08-16,84,0 days 00:17:27.654761904,0 days 00:33:04.333333333,0 days 01:05:57.273809523,2.0,0.0,0.0,14,0,13,55,29,0,2,21,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-17,65,0 days 00:23:55.692307692,0 days 00:28:56.600000,0 days 00:54:29.538461538,0.0,0.0,0.0,11,0,20,38,27,2,2,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-18,74,0 days 00:08:28.716216216,0 days 00:27:49.635135135,0 days 00:47:09.013513513,3.0,1.0,0.0,15,0,19,45,29,1,3,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-19,163,0 days 00:36:45.460122699,0 days 01:05:20.773006134,0 days 01:43:23.938650306,7.0,3.0,0.0,10,0,28,100,63,3,8,30,15,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-20,122,0 days 00:25:48.639344262,0 days 00:48:11.688524590,0 days 01:15:25.352459016,5.0,4.0,0.0,12,0,30,67,55,0,8,18,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-21,120,0 days 00:16:25.533333333,0 days 00:58:11.475000,0 days 01:16:30.491666666,10.0,5.0,0.0,9,0,29,79,41,0,10,17,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,99,0 days 00:18:11.727272727,0 days 00:50:16.515151515,0 days 01:10:14.838383838,5.0,2.0,0.0,10,0,15,67,32,0,6,13,9,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,98,0 days 00:07:27.540816326,0 days 00:44:20.693877551,0 days 00:54:20.673469387,3.0,6.0,0.0,18,0,14,58,40,1,8,11,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-24,60,0 days 00:06:04.750000,0 days 00:38:33.216666666,0 days 00:46:22.800000,0.0,2.0,0.0,15,0,14,38,22,0,4,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-25,92,0 days 00:07:10.402173913,0 days 00:26:49.717391304,0 days 00:44:27.010869565,5.0,2.0,0.0,17,0,18,53,39,1,8,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,125,0 days 00:12:36.552000,0 days 00:50:25.808000,0 days 01:04:06.896000,0.0,3.0,0.0,10,2,34,76,49,0,5,22,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,123,0 days 00:13:58.203252032,0 days 00:45:22.918699186,0 days 01:00:55.398373983,1.0,6.0,0.0,18,0,32,72,51,2,7,25,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,112,0 days 00:31:29.232142857,0 days 00:39:55.044642857,0 days 01:13:25.151785714,8.0,3.0,0.0,18,0,30,66,46,7,3,18,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-29,90,0 days 00:12:19.855555555,0 days 00:47:07.444444444,0 days 01:04:58.500000,4.0,2.0,0.0,15,0,15,55,35,0,3,15,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,92,0 days 00:17:40.673913043,0 days 00:49:31.771739130,0 days 01:08:18.760869565,5.0,5.0,0.0,13,0,21,67,25,3,3,13,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-31,80,0 days 00:07:36.375000,0 days 00:34:14.837500,0 days 00:43:22.625000,1.0,1.0,0.0,14,0,23,43,37,0,6,19,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01,78,0 days 00:06:44.948717948,0 days 00:23:53.500000,0 days 00:36:03.974358974,1.0,2.0,0.0,20,0,22,46,32,2,5,15,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02,97,0 days 00:10:20.474226804,0 days 00:36:52.484536082,0 days 00:49:13.587628865,4.0,2.0,0.0,17,0,18,60,37,1,5,15,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03,89,0 days 00:09:30.438202247,0 days 00:39:08.865168539,0 days 00:50:17.404494382,1.0,4.0,0.0,12,0,25,55,34,1,10,13,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-09-04,105,0 days 00:16:53.142857142,0 days 00:54:44.695238095,0 days 01:13:23.704761904,4.0,6.0,0.0,15,0,26,63,42,2,4,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-05,89,0 days 00:07:49.078651685,0 days 00:48:15.887640449,0 days 00:57:38.988764044,3.0,3.0,0.0,10,0,27,52,37,5,6,15,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-06,81,0 days 00:14:54.740740740,0 days 00:45:38.283950617,0 days 01:02:59.913580246,9.0,3.0,0.0,11,0,20,48,33,4,2,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-09-07,73,0 days 00:12:15.205479452,0 days 00:33:58.301369863,0 days 00:47:52.328767123,2.0,1.0,0.0,9,0,22,31,42,2,2,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-08,64,0 days 00:13:37.125000,0 days 00:21:39.390625,0 days 00:47:10.609375,0.0,1.0,0.0,12,0,23,46,18,0,1,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-09,115,0 days 00:17:43.643478260,0 days 00:30:54.782608695,0 days 01:05:12.295652173,4.0,0.0,0.0,12,1,31,69,46,3,4,25,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-10,100,0 days 00:13:01.190000,0 days 00:30:36.530000,0 days 00:52:42.350000,6.0,2.0,0.0,6,0,20,48,52,3,6,22,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-11,105,0 days 00:22:38.819047619,0 days 00:46:09.219047619,0 days 01:17:35.523809523,0.0,6.0,0.0,11,0,17,60,45,0,6,16,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-12,83,0 days 00:21:13.554216867,0 days 00:31:47.265060240,0 days 01:05:47.650602409,4.0,6.0,0.0,9,0,14,51,32,1,5,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-13,70,0 days 00:11:21.685714285,0 days 00:31:16.342857142,0 days 00:56:11.185714285,4.0,4.0,0.0,11,0,9,42,28,1,3,12,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-14,76,0 days 00:13:50.315789473,0 days 00:40:33.434210526,0 days 01:01:45.368421052,3.0,0.0,0.0,7,0,12,45,31,0,5,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
