Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_ENTRE RIOS,Provincia_JUJUY,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN,Color Curso_ROJO,Internó_SI
2023-09-13,28,0 days 00:05:28,0 days 00:35:24.285714285,0 days 00:43:06.357142857,6.0,2.0,16.0,18,0,2,20,8,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8
2023-09-14,38,0 days 00:04:05.157894736,0 days 00:39:53.921052631,0 days 00:46:09.789473684,4.0,5.0,12.0,30,0,2,21,17,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9
2023-09-15,35,0 days 00:09:45.942857142,0 days 00:34:03.714285714,0 days 00:45:59.057142857,2.0,2.0,3.0,20,0,1,24,11,0,1,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
2023-09-16,34,0 days 00:03:46.382352941,0 days 00:29:44.235294117,0 days 00:34:04.882352941,2.0,1.0,7.0,18,0,4,25,9,0,6,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11
2023-09-17,37,0 days 00:02:56.027027027,0 days 01:40:50.945945945,0 days 00:29:39.108108108,8.0,5.0,2.0,18,0,4,21,16,2,3,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6
2023-09-18,28,0 days 00:29:59.250000,0 days 00:44:36.464285714,0 days 01:16:53,4.0,10.0,14.0,15,0,1,20,8,1,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-09-19,30,0 days 00:28:32.700000,0 days 01:45:19.900000,0 days 01:13:52.833333333,4.0,3.0,29.0,16,0,1,19,11,0,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2023-09-20,32,0 days 00:11:06,0 days 00:44:44.218750,0 days 00:58:30.906250,4.0,9.0,7.0,19,0,1,22,10,0,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2023-09-21,24,0 days 00:03:23.791666666,0 days 00:25:25.833333333,0 days 00:31:14.208333333,0.0,5.0,26.0,19,0,0,14,10,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,11
2023-09-22,28,0 days 00:04:30.107142857,0 days 00:41:48.464285714,0 days 00:50:29.428571428,2.0,4.0,13.0,15,0,1,20,8,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2023-09-23,36,0 days 00:01:37.750000,0 days 00:34:14.222222222,0 days 00:37:47.750000,2.0,3.0,5.0,22,0,1,19,17,0,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9
2023-09-24,44,0 days 00:05:55.363636363,0 days 00:31:14.363636363,0 days 00:38:49.863636363,4.0,3.0,1.0,25,0,2,22,22,2,1,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2023-09-25,35,0 days 00:05:06.485714285,0 days 02:36:40.857142857,0 days 00:46:53.457142857,7.0,5.0,16.0,16,0,2,27,8,0,1,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
2023-09-26,37,0 days 00:02:13.567567567,0 days 00:33:15.405405405,0 days 00:40:08.918918918,4.0,3.0,21.0,27,0,2,27,10,1,1,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9
2023-09-27,29,0 days 00:01:54.758620689,0 days 00:44:01.206896551,0 days 00:48:45.172413793,3.0,7.0,4.0,14,0,4,21,8,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2023-09-28,18,0 days 00:02:16.944444444,0 days 00:47:07.666666666,0 days 00:53:24.444444444,3.0,6.0,7.0,13,0,1,9,9,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
2023-09-29,22,0 days 00:14:16.090909090,0 days 00:48:25.909090909,0 days 01:05:11.590909090,4.0,6.0,0.0,14,0,0,16,6,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-09-30,25,0 days 00:01:04.240000,0 days 00:36:39.960000,0 days 00:39:46.440000,2.0,0.0,0.0,9,0,2,16,9,0,1,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-10-01,24,0 days 00:01:15.916666666,0 days 00:32:25.916666666,0 days 00:35:32.541666666,4.0,3.0,4.0,12,0,1,17,7,0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2023-10-02,26,0 days 00:17:34.076923076,0 days 01:21:32.692307692,0 days 01:17:20.076923076,4.0,4.0,19.0,16,0,1,18,8,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
2023-10-03,29,0 days 00:13:35.241379310,0 days 00:37:59.241379310,0 days 00:54:07.448275862,3.0,1.0,12.0,15,0,0,24,5,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-10-04,20,0 days 00:02:17.350000,0 days 02:42:00.700000,0 days 00:33:10.550000,2.0,1.0,2.0,9,0,1,14,6,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2023-10-05,24,0 days 00:02:47.750000,0 days 00:44:38.708333333,0 days 00:49:41.625000,5.0,5.0,4.0,15,0,0,17,7,1,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2023-10-06,32,0 days 00:05:34.468750,0 days 00:43:37.500000,0 days 00:51:18.031250,4.0,5.0,7.0,17,0,1,24,8,0,2,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
2023-10-07,31,0 days 00:02:21.387096774,0 days 01:53:44.483870967,0 days 00:38:02.903225806,5.0,3.0,7.0,17,0,1,21,10,0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8
2023-10-08,38,0 days 00:01:45.631578947,0 days 01:11:12.973684210,0 days 00:39:13.947368421,6.0,1.0,1.0,20,0,2,28,10,0,2,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11
2023-10-09,31,0 days 00:03:38.322580645,0 days 02:16:55.387096774,0 days 00:56:43.354838709,2.0,7.0,34.0,19,0,1,19,12,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8
2023-10-10,20,0 days 00:01:17.250000,0 days 00:41:37.750000,0 days 00:44:51.500000,2.0,5.0,6.0,12,0,1,10,10,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2023-10-11,27,0 days 00:01:38.037037037,0 days 00:51:21.666666666,0 days 00:55:13.888888888,3.0,1.0,11.0,15,0,0,15,12,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9
2023-10-12,33,0 days 00:01:52.606060606,0 days 01:21:50.424242424,0 days 00:50:10.575757575,1.0,1.0,7.0,20,0,1,20,13,0,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
2023-10-13,23,0 days 00:02:59.086956521,0 days 01:32:51.043478260,0 days 00:38:03.826086956,7.0,3.0,0.0,11,0,0,17,6,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
2023-10-14,22,0 days 00:02:02.409090909,0 days 01:24:44.863636363,0 days 00:27:27.772727272,3.0,2.0,0.0,15,0,0,12,10,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2023-10-15,31,0 days 00:01:23.709677419,0 days 00:25:12.290322580,0 days 00:27:58.225806451,3.0,1.0,1.0,16,0,4,20,11,0,1,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
2023-10-16,22,0 days 00:02:00.727272727,0 days 00:27:06.090909090,0 days 00:31:41.545454545,2.0,1.0,0.0,14,0,1,16,6,0,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2023-10-17,30,0 days 00:15:58.533333333,0 days 01:14:12.933333333,0 days 00:50:55.100000,6.0,6.0,6.0,17,0,3,21,9,1,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10
2023-10-18,23,0 days 00:02:46.130434782,0 days 02:05:47.608695652,0 days 01:11:03,9.0,6.0,7.0,14,0,1,14,9,0,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2023-10-19,23,0 days 00:15:16.826086956,0 days 00:58:11.608695652,0 days 01:14:54.478260869,5.0,2.0,2.0,11,0,1,12,11,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-10-20,25,0 days 00:02:52.720000,0 days 00:45:32.400000,0 days 00:50:02.240000,3.0,1.0,1.0,14,0,2,16,9,1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2023-10-21,25,0 days 00:06:10.240000,0 days 01:26:59.480000,0 days 00:40:12.640000,4.0,4.0,0.0,11,0,2,14,11,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2023-10-22,26,0 days 00:02:19.884615384,0 days 01:20:08.384615384,0 days 00:32:22.384615384,3.0,2.0,3.0,12,0,3,12,14,0,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2023-10-23,31,0 days 00:02:26.774193548,0 days 00:42:49.290322580,0 days 00:49:20.290322580,2.0,8.0,22.0,15,0,3,18,13,0,1,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2023-10-24,25,0 days 00:02:49.040000,0 days 00:43:55.040000,0 days 00:48:43.280000,5.0,3.0,33.0,13,0,3,15,10,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
2023-10-25,23,0 days 00:04:16.217391304,0 days 00:27:23.173913043,0 days 00:33:44.173913043,3.0,6.0,28.0,15,0,1,15,8,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
2023-10-26,20,0 days 00:08:43.600000,0 days 00:23:16.100000,0 days 00:33:42.500000,1.0,5.0,19.0,6,0,2,16,4,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
2023-10-27,21,0 days 00:02:18,0 days 00:46:28.571428571,0 days 00:52:09.428571428,0.0,2.0,6.0,13,0,0,12,9,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2023-10-28,30,0 days 00:01:42.166666666,0 days 02:04:17.366666666,0 days 00:39:20.500000,4.0,4.0,3.0,18,0,3,21,9,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2023-10-29,28,0 days 00:03:12.571428571,0 days 00:27:23,0 days 00:32:52.535714285,2.0,1.0,3.0,17,0,1,21,7,0,0,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,9
2023-10-30,28,0 days 00:04:11.464285714,0 days 01:37:19.178571428,0 days 00:57:00.071428571,6.0,1.0,3.0,16,0,1,19,9,1,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2023-10-31,21,0 days 00:05:47.809523809,0 days 00:49:52.666666666,0 days 00:58:19.523809523,1.0,2.0,1.0,11,0,1,15,6,0,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2023-11-01,20,0 days 00:02:40.200000,0 days 01:04:20.800000,0 days 01:10:37.050000,1.0,4.0,6.0,11,0,0,12,8,1,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2023-11-02,35,0 days 00:04:35.600000,0 days 01:58:22.171428571,0 days 00:48:12.257142857,3.0,5.0,1.0,20,0,3,23,12,1,3,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
2023-11-03,24,0 days 00:07:56.791666666,0 days 02:23:14.916666666,0 days 01:35:11.125000,3.0,6.0,4.0,19,0,0,15,9,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
2023-11-04,22,0 days 00:05:17.818181818,0 days 00:32:50.863636363,0 days 00:40:51.818181818,4.0,2.0,0.0,13,0,1,12,10,1,2,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9
2023-11-05,24,0 days 00:02:06.041666666,0 days 00:30:27,0 days 00:34:33.500000,2.0,5.0,0.0,7,0,3,15,9,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
2023-11-06,28,0 days 00:19:50.607142857,0 days 01:26:14,0 days 01:05:02.857142857,6.0,5.0,15.0,13,0,3,13,15,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2023-11-07,40,0 days 00:05:18.450000,0 days 00:32:41.225000,0 days 00:42:08.550000,2.0,5.0,23.0,22,0,2,24,16,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,7
2023-11-08,29,0 days 00:03:02.862068965,0 days 00:26:12.586206896,0 days 00:31:25.517241379,2.0,5.0,37.0,12,0,2,18,11,2,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8
2023-11-09,22,0 days 00:01:42.227272727,0 days 01:32:37.954545454,0 days 00:36:13.590909090,2.0,2.0,14.0,10,0,2,16,6,0,2,4,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8
2023-11-10,25,0 days 00:02:26.680000,0 days 01:37:10.320000,0 days 00:46:53.760000,1.0,8.0,1.0,13,0,1,17,8,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2023-11-11,31,0 days 00:02:24.193548387,0 days 00:25:57.838709677,0 days 00:32:57.387096774,3.0,4.0,0.0,16,0,2,21,10,0,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8
2023-11-12,28,0 days 00:02:45.071428571,0 days 00:26:22.500000,0 days 00:30:57.035714285,4.0,0.0,0.0,17,0,2,19,9,0,1,8,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,9
2023-11-13,40,0 days 00:03:27.175000,0 days 00:32:30.500000,0 days 00:38:46.500000,5.0,1.0,9.0,22,0,1,24,16,1,1,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2023-11-14,30,0 days 00:01:13.266666666,0 days 01:01:03.500000,0 days 01:06:21.400000,5.0,7.0,27.0,14,0,1,17,13,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8
2023-11-15,18,0 days 00:02:05.777777777,0 days 01:44:36.777777777,0 days 00:37:10.500000,1.0,3.0,7.0,9,0,2,12,6,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2023-11-16,22,0 days 00:04:19.227272727,0 days 00:34:29.772727272,0 days 00:42:09.272727272,3.0,6.0,19.0,12,0,0,15,7,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2023-11-17,30,0 days 00:03:27.033333333,0 days 02:53:19.466666666,0 days 01:07:21.900000,6.0,11.0,7.0,12,0,3,22,8,1,4,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
2023-11-18,27,0 days 00:05:59.259259259,0 days 01:24:23.814814814,0 days 00:43:48.888888888,0.0,4.0,2.0,16,0,0,17,10,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
2023-11-19,30,0 days 00:02:01.400000,0 days 01:10:34.233333333,0 days 00:30:14.133333333,0.0,3.0,1.0,18,0,2,20,10,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2023-11-20,24,0 days 00:06:56.375000,0 days 00:30:44.333333333,0 days 00:42:09.500000,3.0,1.0,4.0,9,0,2,16,8,1,1,4,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2023-11-21,29,0 days 00:06:14.793103448,0 days 01:07:50.862068965,0 days 01:16:50.172413793,4.0,10.0,2.0,14,0,1,19,10,0,2,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
2023-11-22,26,0 days 00:08:56.346153846,0 days 01:25:20.538461538,0 days 00:43:31.461538461,1.0,1.0,1.0,14,0,0,16,10,0,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2023-11-23,26,0 days 00:05:57.884615384,0 days 00:35:52.653846153,0 days 00:47:08.384615384,3.0,1.0,8.0,14,0,1,12,14,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2023-11-24,19,0 days 00:05:21.421052631,0 days 00:29:02.368421052,0 days 00:36:42.526315789,3.0,4.0,0.0,12,0,0,9,10,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2023-11-25,23,0 days 00:06:41.347826086,0 days 00:26:34.782608695,0 days 00:35:40.217391304,3.0,4.0,1.0,13,0,0,16,7,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2023-11-26,18,0 days 00:01:46.722222222,0 days 00:26:02.666666666,0 days 00:31:13.555555555,1.0,1.0,1.0,9,0,0,13,5,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023-11-27,25,0 days 00:08:21.280000,0 days 00:35:21.600000,0 days 00:49:47.360000,2.0,5.0,5.0,18,0,0,14,11,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
2023-11-28,21,0 days 00:02:16.047619047,0 days 00:25:22.666666666,0 days 00:31:14.142857142,2.0,1.0,9.0,7,0,1,12,9,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
2023-11-29,23,0 days 00:01:54.043478260,0 days 00:34:45.739130434,0 days 00:40:10.434782608,2.0,4.0,0.0,11,0,1,17,6,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
2023-11-30,25,0 days 00:03:12.760000,0 days 00:44:23.080000,0 days 00:50:11.440000,2.0,6.0,4.0,13,0,2,12,13,0,3,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4
2023-12-01,28,0 days 00:03:04.857142857,0 days 01:21:27.214285714,0 days 00:42:52.857142857,3.0,7.0,2.0,13,0,0,15,13,2,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2023-12-02,37,0 days 00:02:26.567567567,0 days 02:00:47.162162162,0 days 00:57:30.729729729,6.0,9.0,1.0,21,0,0,23,14,1,0,7,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,7
2023-12-03,23,0 days 00:25:09.086956521,0 days 00:27:36.652173913,0 days 00:54:30.043478260,2.0,6.0,2.0,14,0,0,12,11,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
2023-12-04,22,0 days 00:01:01.909090909,0 days 00:39:32.409090909,0 days 00:45:18.136363636,0.0,2.0,9.0,15,0,0,14,8,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2023-12-05,26,0 days 00:02:15.538461538,0 days 00:40:39.730769230,0 days 00:46:28.961538461,4.0,4.0,9.0,13,0,1,12,14,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
2023-12-06,29,0 days 00:03:32.793103448,0 days 00:28:01.241379310,0 days 00:33:11.689655172,1.0,4.0,8.0,17,0,3,17,12,1,1,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8
